     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     1593     0.000     0.000     0.000     0.000     0.000        0     0.000
     1594     0.000     0.000     0.000     0.000     0.000        0     0.000
     1595     0.000     0.000     0.000     0.000     0.000        0     0.000
     1596     0.000     0.000     0.000     0.000     0.000        0     0.000
     1597     0.000     0.000     0.000     0.000     0.000        0     0.000
     1598     0.000     0.000     0.000     0.000     0.000        0     0.000
     1599     0.000     0.000     0.000     0.000     0.000        0     0.000
     1600     0.118     0.099     0.703     1.060     0.435       21     0.651
     1601     0.117     0.225     0.703     1.054     0.435       47     0.435
     1602     0.118     0.372     0.703     1.057     0.435       77     0.340
     1603     0.118     0.517     0.703     1.054     0.435       51     0.417
     1604     0.117     0.666     0.703     1.046     0.434       42     0.460
     1605     0.117     0.831     0.703     1.049     0.435       22     0.636
     1606     0.000     0.000     0.000     0.000     0.000        0     0.000
     1607     0.000     0.000     0.000     0.000     0.000        0     0.000
     1608     0.000     0.000     0.000     0.000     0.000        0     0.000
     1609     0.000     0.000     0.000     0.000     0.000        0     0.000
     1610     0.160     0.097     0.721     1.283     0.391     6098     0.038
     1611     0.160     0.233     0.721     1.284     0.391    16340     0.023
     1612     0.161     0.373     0.721     1.287     0.389    20207     0.021
     1613     0.159     0.519     0.718     1.288     0.394    14087     0.025
     1614     0.154     0.661     0.713     1.295     0.407     6391     0.037
     1615     0.146     0.797     0.708     1.302     0.432     1094     0.090
     1616     0.140     0.919     0.703     1.344     0.464       21     0.651
     1617     0.000     0.000     0.000     0.000     0.000        0     0.000
     1618     0.000     0.000     0.000     0.000     0.000        0     0.000
     1619     0.000     0.000     0.000     0.000     0.000        0     0.000
     1620     0.204     0.097     0.733     1.381     0.330     8143     0.033
     1621     0.202     0.229     0.730     1.381     0.332    19398     0.021
     1622     0.198     0.368     0.726     1.387     0.341    17694     0.022
     1623     0.192     0.504     0.720     1.403     0.355     5398     0.041
     1624     0.186     0.633     0.713     1.445     0.377      408     0.148
     1625     0.000     0.000     0.000     0.000     0.000        0     0.000
     1626     0.000     0.000     0.000     0.000     0.000        0     0.000
     1627     0.000     0.000     0.000     0.000     0.000        0     0.000
     1628     0.000     0.000     0.000     0.000     0.000        0     0.000
     1629     0.000     0.000     0.000     0.000     0.000        0     0.000
     1630     0.249     0.099     0.713     1.442     0.281      464     0.138
     1631     0.247     0.214     0.710     1.450     0.285      640     0.118
     1632     0.244     0.323     0.704     1.472     0.292       55     0.402
     1633     0.000     0.000     0.000     0.000     0.000        0     0.000
     1634     0.000     0.000     0.000     0.000     0.000        0     0.000
     1635     0.000     0.000     0.000     0.000     0.000        0     0.000
     1636     0.000     0.000     0.000     0.000     0.000        0     0.000
     1637     0.000     0.000     0.000     0.000     0.000        0     0.000
     1638     0.000     0.000     0.000     0.000     0.000        0     0.000
     1639     0.000     0.000     0.000     0.000     0.000        0     0.000
     1640     0.000     0.000     0.000     0.000     0.000        0     0.000
     1641     0.000     0.000     0.000     0.000     0.000        0     0.000
     1642     0.000     0.000     0.000     0.000     0.000        0     0.000
     1643     0.000     0.000     0.000     0.000     0.000        0     0.000
     1644     0.000     0.000     0.000     0.000     0.000        0     0.000
     1645     0.000     0.000     0.000     0.000     0.000        0     0.000
     1646     0.000     0.000     0.000     0.000     0.000        0     0.000
     1647     0.000     0.000     0.000     0.000     0.000        0     0.000
     1648     0.000     0.000     0.000     0.000     0.000        0     0.000
     1649     0.000     0.000     0.000     0.000     0.000        0     0.000
     1650     0.000     0.000     0.000     0.000     0.000        0     0.000
     1651     0.000     0.000     0.000     0.000     0.000        0     0.000
     1652     0.000     0.000     0.000     0.000     0.000        0     0.000
     1653     0.000     0.000     0.000     0.000     0.000        0     0.000
     1654     0.000     0.000     0.000     0.000     0.000        0     0.000
     1655     0.000     0.000     0.000     0.000     0.000        0     0.000
     1656     0.000     0.000     0.000     0.000     0.000        0     0.000
     1657     0.000     0.000     0.000     0.000     0.000        0     0.000
     1658     0.000     0.000     0.000     0.000     0.000        0     0.000
     1659     0.000     0.000     0.000     0.000     0.000        0     0.000
     1660     0.000     0.000     0.000     0.000     0.000        0     0.000
     1661     0.000     0.000     0.000     0.000     0.000        0     0.000
     1662     0.000     0.000     0.000     0.000     0.000        0     0.000
     1663     0.000     0.000     0.000     0.000     0.000        0     0.000
     1664     0.000     0.000     0.000     0.000     0.000        0     0.000
     1665     0.000     0.000     0.000     0.000     0.000        0     0.000
     1666     0.000     0.000     0.000     0.000     0.000        0     0.000
     1667     0.000     0.000     0.000     0.000     0.000        0     0.000
     1668     0.000     0.000     0.000     0.000     0.000        0     0.000
     1669     0.000     0.000     0.000     0.000     0.000        0     0.000
     1670     0.000     0.000     0.000     0.000     0.000        0     0.000
     1671     0.000     0.000     0.000     0.000     0.000        0     0.000
     1672     0.000     0.000     0.000     0.000     0.000        0     0.000
     1673     0.000     0.000     0.000     0.000     0.000        0     0.000
     1674     0.000     0.000     0.000     0.000     0.000        0     0.000
     1675     0.000     0.000     0.000     0.000     0.000        0     0.000
     1676     0.000     0.000     0.000     0.000     0.000        0     0.000
     1677     0.000     0.000     0.000     0.000     0.000        0     0.000
     1678     0.000     0.000     0.000     0.000     0.000        0     0.000
     1679     0.000     0.000     0.000     0.000     0.000        0     0.000
     1680     0.000     0.000     0.000     0.000     0.000        0     0.000
     1681     0.000     0.000     0.000     0.000     0.000        0     0.000
     1682     0.000     0.000     0.000     0.000     0.000        0     0.000
     1683     0.000     0.000     0.000     0.000     0.000        0     0.000
     1684     0.000     0.000     0.000     0.000     0.000        0     0.000
     1685     0.000     0.000     0.000     0.000     0.000        0     0.000
     1686     0.000     0.000     0.000     0.000     0.000        0     0.000
     1687     0.000     0.000     0.000     0.000     0.000        0     0.000
     1688     0.000     0.000     0.000     0.000     0.000        0     0.000
     1689     0.000     0.000     0.000     0.000     0.000        0     0.000
     1690     0.000     0.000     0.000     0.000     0.000        0     0.000
     1691     0.000     0.000     0.000     0.000     0.000        0     0.000
     1692     0.000     0.000     0.000     0.000     0.000        0     0.000
     1693     0.000     0.000     0.000     0.000     0.000        0     0.000
     1694     0.000     0.000     0.000     0.000     0.000        0     0.000
     1695     0.000     0.000     0.000     0.000     0.000        0     0.000
     1696     0.000     0.000     0.000     0.000     0.000        0     0.000
     1697     0.000     0.000     0.000     0.000     0.000        0     0.000
     1698     0.000     0.000     0.000     0.000     0.000        0     0.000
     1699     0.000     0.000     0.000     0.000     0.000        0     0.000
     1700     0.000     0.000     0.000     0.000     0.000        0     0.000
     1701     0.000     0.000     0.000     0.000     0.000        0     0.000
     1702     0.000     0.000     0.000     0.000     0.000        0     0.000
     1703     0.000     0.000     0.000     0.000     0.000        0     0.000
     1704     0.000     0.000     0.000     0.000     0.000        0     0.000
     1705     0.000     0.000     0.000     0.000     0.000        0     0.000
     1706     0.000     0.000     0.000     0.000     0.000        0     0.000
     1707     0.000     0.000     0.000     0.000     0.000        0     0.000
     1708     0.000     0.000     0.000     0.000     0.000        0     0.000
     1709     0.000     0.000     0.000     0.000     0.000        0     0.000
     1710     0.000     0.000     0.000     0.000     0.000        0     0.000
     1711     0.000     0.000     0.000     0.000     0.000        0     0.000
     1712     0.000     0.000     0.000     0.000     0.000        0     0.000
     1713     0.000     0.000     0.000     0.000     0.000        0     0.000
     1714     0.000     0.000     0.000     0.000     0.000        0     0.000
     1715     0.000     0.000     0.000     0.000     0.000        0     0.000
     1716     0.000     0.000     0.000     0.000     0.000        0     0.000
     1717     0.000     0.000     0.000     0.000     0.000        0     0.000
     1718     0.000     0.000     0.000     0.000     0.000        0     0.000
     1719     0.000     0.000     0.000     0.000     0.000        0     0.000
     1720     0.000     0.000     0.000     0.000     0.000        0     0.000
     1721     0.000     0.000     0.000     0.000     0.000        0     0.000
     1722     0.000     0.000     0.000     0.000     0.000        0     0.000
     1723     0.000     0.000     0.000     0.000     0.000        0     0.000
     1724     0.000     0.000     0.000     0.000     0.000        0     0.000
     1725     0.000     0.000     0.000     0.000     0.000        0     0.000
     1726     0.000     0.000     0.000     0.000     0.000        0     0.000
     1727     0.000     0.000     0.000     0.000     0.000        0     0.000
     1728     0.000     0.000     0.000     0.000     0.000        0     0.000
     1729     0.000     0.000     0.000     0.000     0.000        0     0.000
     1730     0.000     0.000     0.000     0.000     0.000        0     0.000
     1731     0.000     0.000     0.000     0.000     0.000        0     0.000
     1732     0.000     0.000     0.000     0.000     0.000        0     0.000
     1733     0.000     0.000     0.000     0.000     0.000        0     0.000
     1734     0.000     0.000     0.000     0.000     0.000        0     0.000
     1735     0.000     0.000     0.000     0.000     0.000        0     0.000
     1736     0.000     0.000     0.000     0.000     0.000        0     0.000
     1737     0.000     0.000     0.000     0.000     0.000        0     0.000
     1738     0.000     0.000     0.000     0.000     0.000        0     0.000
     1739     0.000     0.000     0.000     0.000     0.000        0     0.000
     1740     0.000     0.000     0.000     0.000     0.000        0     0.000
     1741     0.000     0.000     0.000     0.000     0.000        0     0.000
     1742     0.000     0.000     0.000     0.000     0.000        0     0.000
     1743     0.000     0.000     0.000     0.000     0.000        0     0.000
     1744     0.000     0.000     0.000     0.000     0.000        0     0.000
     1745     0.000     0.000     0.000     0.000     0.000        0     0.000
     1746     0.000     0.000     0.000     0.000     0.000        0     0.000
     1747     0.000     0.000     0.000     0.000     0.000        0     0.000
     1748     0.000     0.000     0.000     0.000     0.000        0     0.000
     1749     0.000     0.000     0.000     0.000     0.000        0     0.000
     1750     0.000     0.000     0.000     0.000     0.000        0     0.000
     1751     0.000     0.000     0.000     0.000     0.000        0     0.000
     1752     0.000     0.000     0.000     0.000     0.000        0     0.000
     1753     0.000     0.000     0.000     0.000     0.000        0     0.000
     1754     0.000     0.000     0.000     0.000     0.000        0     0.000
     1755     0.000     0.000     0.000     0.000     0.000        0     0.000
     1756     0.000     0.000     0.000     0.000     0.000        0     0.000
     1757     0.000     0.000     0.000     0.000     0.000        0     0.000
     1758     0.000     0.000     0.000     0.000     0.000        0     0.000
     1759     0.000     0.000     0.000     0.000     0.000        0     0.000
     1760     0.000     0.000     0.000     0.000     0.000        0     0.000
     1761     0.000     0.000     0.000     0.000     0.000        0     0.000
     1762     0.000     0.000     0.000     0.000     0.000        0     0.000
     1763     0.000     0.000     0.000     0.000     0.000        0     0.000
     1764     0.000     0.000     0.000     0.000     0.000        0     0.000
     1765     0.000     0.000     0.000     0.000     0.000        0     0.000
     1766     0.000     0.000     0.000     0.000     0.000        0     0.000
     1767     0.000     0.000     0.000     0.000     0.000        0     0.000
     1768     0.000     0.000     0.000     0.000     0.000        0     0.000
     1769     0.000     0.000     0.000     0.000     0.000        0     0.000
     1770     0.000     0.000     0.000     0.000     0.000        0     0.000
     1771     0.000     0.000     0.000     0.000     0.000        0     0.000
     1772     0.000     0.000     0.000     0.000     0.000        0     0.000
     1773     0.000     0.000     0.000     0.000     0.000        0     0.000
     1774     0.000     0.000     0.000     0.000     0.000        0     0.000
     1775     0.000     0.000     0.000     0.000     0.000        0     0.000
     1776     0.000     0.000     0.000     0.000     0.000        0     0.000
     1777     0.000     0.000     0.000     0.000     0.000        0     0.000
     1778     0.000     0.000     0.000     0.000     0.000        0     0.000
     1779     0.000     0.000     0.000     0.000     0.000        0     0.000
     1780     0.000     0.000     0.000     0.000     0.000        0     0.000
     1781     0.000     0.000     0.000     0.000     0.000        0     0.000
     1782     0.000     0.000     0.000     0.000     0.000        0     0.000
     1783     0.000     0.000     0.000     0.000     0.000        0     0.000
     1784     0.000     0.000     0.000     0.000     0.000        0     0.000
     1785     0.000     0.000     0.000     0.000     0.000        0     0.000
     1786     0.000     0.000     0.000     0.000     0.000        0     0.000
     1787     0.000     0.000     0.000     0.000     0.000        0     0.000
     1788     0.000     0.000     0.000     0.000     0.000        0     0.000
     1789     0.000     0.000     0.000     0.000     0.000        0     0.000
     1790     0.000     0.000     0.000     0.000     0.000        0     0.000
     1791     0.000     0.000     0.000     0.000     0.000        0     0.000
     1792     0.000     0.000     0.000     0.000     0.000        0     0.000
     1793     0.000     0.000     0.000     0.000     0.000        0     0.000
     1794     0.000     0.000     0.000     0.000     0.000        0     0.000
     1795     0.000     0.000     0.000     0.000     0.000        0     0.000
     1796     0.000     0.000     0.000     0.000     0.000        0     0.000
     1797     0.000     0.000     0.000     0.000     0.000        0     0.000
     1798     0.000     0.000     0.000     0.000     0.000        0     0.000
     1799     0.000     0.000     0.000     0.000     0.000        0     0.000
     2000     0.107     0.107     0.140     1.670     0.756   112829     0.009
     2001     0.107     0.231     0.141     1.674     0.762   410224     0.005
     2002     0.107     0.372     0.143     1.676     0.763   424763     0.005
     2003     0.107     0.518     0.145     1.677     0.764   290330     0.006
     2004     0.107     0.665     0.150     1.678     0.765   150432     0.008
     2005     0.106     0.810     0.159     1.684     0.772    55481     0.013
     2006     0.105     0.955     0.170     1.689     0.778    13553     0.026
     2007     0.105     1.101     0.179     1.695     0.787     2201     0.064
     2008     0.103     1.240     0.190     1.724     0.812      206     0.208
     2009     0.000     0.000     0.000     0.000     0.000        0     0.000
     2010     0.149     0.099     0.143     1.731     0.572   259729     0.006
     2011     0.148     0.230     0.141     1.735     0.578   742092     0.003
     2012     0.147     0.372     0.143     1.738     0.581   724081     0.004
     2013     0.147     0.517     0.144     1.737     0.580   488670     0.004
     2014     0.145     0.660     0.155     1.750     0.593   201982     0.007
     2015     0.141     0.805     0.168     1.772     0.615    48939     0.013
     2016     0.135     0.949     0.178     1.807     0.654     6814     0.036
     2017     0.127     1.088     0.185     1.861     0.709      465     0.138
     2018     0.123     1.225     0.194     1.950     0.767        9     0.994
     2019     0.000     0.000     0.000     0.000     0.000        0     0.000
     2020     0.207     0.098     0.146     1.743     0.410   176176     0.007
     2021     0.208     0.229     0.143     1.739     0.409   468128     0.004
     2022     0.209     0.375     0.139     1.726     0.402   497112     0.004
     2023     0.207     0.512     0.150     1.743     0.410   306062     0.005
     2024     0.202     0.648     0.172     1.781     0.429    65249     0.012
     2025     0.192     0.784     0.185     1.864     0.472     3489     0.050
     2026     0.183     0.911     0.195     1.953     0.516       15     0.770
     2027     0.000     0.000     0.000     0.000     0.000        0     0.000
     2028     0.000     0.000     0.000     0.000     0.000        0     0.000
     2029     0.000     0.000     0.000     0.000     0.000        0     0.000
     2030     0.267     0.099     0.157     1.756     0.320    92810     0.010
     2031     0.269     0.235     0.144     1.734     0.314   320446     0.005
     2032     0.267     0.368     0.142     1.747     0.318   384108     0.005
     2033     0.261     0.499     0.167     1.795     0.333   109014     0.009
     2034     0.251     0.625     0.187     1.895     0.366     4069     0.047
     2035     0.000     0.000     0.000     0.000     0.000        0     0.000
     2036     0.000     0.000     0.000     0.000     0.000        0     0.000
     2037     0.000     0.000     0.000     0.000     0.000        0     0.000
     2038     0.000     0.000     0.000     0.000     0.000        0     0.000
     2039     0.000     0.000     0.000     0.000     0.000        0     0.000
     2040     0.324     0.104     0.163     1.781     0.266    43250     0.014
     2041     0.325     0.234     0.143     1.765     0.264   191190     0.007
     2042     0.321     0.354     0.156     1.807     0.273   116466     0.009
     2043     0.312     0.477     0.181     1.892     0.294     7252     0.035
     2044     0.000     0.000     0.000     0.000     0.000        0     0.000
     2045     0.000     0.000     0.000     0.000     0.000        0     0.000
     2046     0.000     0.000     0.000     0.000     0.000        0     0.000
     2047     0.000     0.000     0.000     0.000     0.000        0     0.000
     2048     0.000     0.000     0.000     0.000     0.000        0     0.000
     2049     0.000     0.000     0.000     0.000     0.000        0     0.000
     2050     0.370     0.106     0.164     1.911     0.250     4471     0.045
     2051     0.371     0.231     0.144     1.908     0.249    19682     0.021
     2052     0.370     0.341     0.167     1.917     0.251     6817     0.036
     2053     0.363     0.460     0.199     1.993     0.266        1     2.981
     2054     0.000     0.000     0.000     0.000     0.000        0     0.000
     2055     0.000     0.000     0.000     0.000     0.000        0     0.000
     2056     0.000     0.000     0.000     0.000     0.000        0     0.000
     2057     0.000     0.000     0.000     0.000     0.000        0     0.000
     2058     0.000     0.000     0.000     0.000     0.000        0     0.000
     2059     0.000     0.000     0.000     0.000     0.000        0     0.000
     2060     0.000     0.000     0.000     0.000     0.000        0     0.000
     2061     0.000     0.000     0.000     0.000     0.000        0     0.000
     2062     0.000     0.000     0.000     0.000     0.000        0     0.000
     2063     0.000     0.000     0.000     0.000     0.000        0     0.000
     2064     0.000     0.000     0.000     0.000     0.000        0     0.000
     2065     0.000     0.000     0.000     0.000     0.000        0     0.000
     2066     0.000     0.000     0.000     0.000     0.000        0     0.000
     2067     0.000     0.000     0.000     0.000     0.000        0     0.000
     2068     0.000     0.000     0.000     0.000     0.000        0     0.000
     2069     0.000     0.000     0.000     0.000     0.000        0     0.000
     2070     0.000     0.000     0.000     0.000     0.000        0     0.000
     2071     0.000     0.000     0.000     0.000     0.000        0     0.000
     2072     0.000     0.000     0.000     0.000     0.000        0     0.000
     2073     0.000     0.000     0.000     0.000     0.000        0     0.000
     2074     0.000     0.000     0.000     0.000     0.000        0     0.000
     2075     0.000     0.000     0.000     0.000     0.000        0     0.000
     2076     0.000     0.000     0.000     0.000     0.000        0     0.000
     2077     0.000     0.000     0.000     0.000     0.000        0     0.000
     2078     0.000     0.000     0.000     0.000     0.000        0     0.000
     2079     0.000     0.000     0.000     0.000     0.000        0     0.000
     2080     0.000     0.000     0.000     0.000     0.000        0     0.000
     2081     0.000     0.000     0.000     0.000     0.000        0     0.000
     2082     0.000     0.000     0.000     0.000     0.000        0     0.000
     2083     0.000     0.000     0.000     0.000     0.000        0     0.000
     2084     0.000     0.000     0.000     0.000     0.000        0     0.000
     2085     0.000     0.000     0.000     0.000     0.000        0     0.000
     2086     0.000     0.000     0.000     0.000     0.000        0     0.000
     2087     0.000     0.000     0.000     0.000     0.000        0     0.000
     2088     0.000     0.000     0.000     0.000     0.000        0     0.000
     2089     0.000     0.000     0.000     0.000     0.000        0     0.000
     2090     0.000     0.000     0.000     0.000     0.000        0     0.000
     2091     0.000     0.000     0.000     0.000     0.000        0     0.000
     2092     0.000     0.000     0.000     0.000     0.000        0     0.000
     2093     0.000     0.000     0.000     0.000     0.000        0     0.000
     2094     0.000     0.000     0.000     0.000     0.000        0     0.000
     2095     0.000     0.000     0.000     0.000     0.000        0     0.000
     2096     0.000     0.000     0.000     0.000     0.000        0     0.000
     2097     0.000     0.000     0.000     0.000     0.000        0     0.000
     2098     0.000     0.000     0.000     0.000     0.000        0     0.000
     2099     0.000     0.000     0.000     0.000     0.000        0     0.000
     2100     0.108     0.109     0.244     1.664     0.746    42467     0.014
     2101     0.107     0.234     0.244     1.673     0.760   156347     0.008
     2102     0.107     0.374     0.245     1.675     0.763   221251     0.006
     2103     0.107     0.520     0.246     1.677     0.764   169156     0.007
     2104     0.107     0.669     0.246     1.677     0.764   111163     0.009
     2105     0.107     0.818     0.247     1.679     0.765    66888     0.012
     2106     0.106     0.965     0.250     1.683     0.771    33334     0.016
     2107     0.106     1.111     0.256     1.686     0.776    12547     0.027
     2108     0.105     1.256     0.261     1.693     0.782     3354     0.051
     2109     0.104     1.401     0.275     1.705     0.794      517     0.131
     2110     0.149     0.100     0.246     1.729     0.568   132892     0.008
     2111     0.148     0.231     0.245     1.735     0.576   310466     0.005
     2112     0.147     0.373     0.245     1.740     0.582   375461     0.005
     2113     0.146     0.519     0.246     1.743     0.585   270200     0.006
     2114     0.146     0.669     0.246     1.744     0.587   168673     0.007
     2115     0.145     0.815     0.248     1.749     0.592    88997     0.010
     2116     0.143     0.960     0.253     1.765     0.607    33899     0.016
     2117     0.137     1.104     0.261     1.793     0.639     8253     0.033
     2118     0.130     1.250     0.271     1.836     0.687     1215     0.086
     2119     0.125     1.389     0.280     1.921     0.747       57     0.395
     2120     0.209     0.099     0.245     1.734     0.405   102558     0.009
     2121     0.209     0.228     0.245     1.733     0.405   216141     0.006
     2122     0.208     0.372     0.246     1.737     0.407   220092     0.006
     2123     0.209     0.521     0.245     1.733     0.406   153388     0.008
     2124     0.208     0.667     0.245     1.734     0.406   103787     0.009
     2125     0.202     0.803     0.254     1.780     0.430    31898     0.017
     2126     0.191     0.940     0.269     1.857     0.471     3051     0.054
     2127     0.185     1.065     0.285     1.938     0.509       45     0.444
     2128     0.000     0.000     0.000     0.000     0.000        0     0.000
     2129     0.000     0.000     0.000     0.000     0.000        0     0.000
     2130     0.269     0.096     0.247     1.736     0.314    81810     0.010
     2131     0.269     0.227     0.246     1.736     0.314   174172     0.007
     2132     0.268     0.372     0.246     1.736     0.315   161339     0.007
     2133     0.267     0.519     0.244     1.744     0.317   116022     0.009
     2134     0.259     0.648     0.253     1.809     0.339    35920     0.016
     2135     0.249     0.775     0.275     1.909     0.372     1273     0.084
     2136     0.000     0.000     0.000     0.000     0.000        0     0.000
     2137     0.000     0.000     0.000     0.000     0.000        0     0.000
     2138     0.000     0.000     0.000     0.000     0.000        0     0.000
     2139     0.000     0.000     0.000     0.000     0.000        0     0.000
     2140     0.325     0.096     0.246     1.769     0.264    47238     0.014
     2141     0.324     0.227     0.245     1.769     0.264    97562     0.010
     2142     0.324     0.370     0.245     1.771     0.265    86480     0.010
     2143     0.319     0.500     0.251     1.826     0.278    30252     0.017
     2144     0.308     0.620     0.274     1.933     0.304      838     0.103
     2145     0.000     0.000     0.000     0.000     0.000        0     0.000
     2146     0.000     0.000     0.000     0.000     0.000        0     0.000
     2147     0.000     0.000     0.000     0.000     0.000        0     0.000
     2148     0.000     0.000     0.000     0.000     0.000        0     0.000
     2149     0.000     0.000     0.000     0.000     0.000        0     0.000
     2150     0.371     0.097     0.245     1.908     0.249     5133     0.042
     2151     0.371     0.227     0.244     1.907     0.249    10192     0.030
     2152     0.371     0.367     0.246     1.908     0.250     8586     0.032
     2153     0.368     0.472     0.266     1.930     0.254      882     0.100
     2154     0.000     0.000     0.000     0.000     0.000        0     0.000
     2155     0.000     0.000     0.000     0.000     0.000        0     0.000
     2156     0.000     0.000     0.000     0.000     0.000        0     0.000
     2157     0.000     0.000     0.000     0.000     0.000        0     0.000
     2158     0.000     0.000     0.000     0.000     0.000        0     0.000
     2159     0.000     0.000     0.000     0.000     0.000        0     0.000
     2160     0.000     0.000     0.000     0.000     0.000        0     0.000
     2161     0.000     0.000     0.000     0.000     0.000        0     0.000
     2162     0.000     0.000     0.000     0.000     0.000        0     0.000
     2163     0.000     0.000     0.000     0.000     0.000        0     0.000
     2164     0.000     0.000     0.000     0.000     0.000        0     0.000
     2165     0.000     0.000     0.000     0.000     0.000        0     0.000
     2166     0.000     0.000     0.000     0.000     0.000        0     0.000
     2167     0.000     0.000     0.000     0.000     0.000        0     0.000
     2168     0.000     0.000     0.000     0.000     0.000        0     0.000
     2169     0.000     0.000     0.000     0.000     0.000        0     0.000
     2170     0.000     0.000     0.000     0.000     0.000        0     0.000
     2171     0.000     0.000     0.000     0.000     0.000        0     0.000
     2172     0.000     0.000     0.000     0.000     0.000        0     0.000
     2173     0.000     0.000     0.000     0.000     0.000        0     0.000
     2174     0.000     0.000     0.000     0.000     0.000        0     0.000
     2175     0.000     0.000     0.000     0.000     0.000        0     0.000
     2176     0.000     0.000     0.000     0.000     0.000        0     0.000
     2177     0.000     0.000     0.000     0.000     0.000        0     0.000
     2178     0.000     0.000     0.000     0.000     0.000        0     0.000
     2179     0.000     0.000     0.000     0.000     0.000        0     0.000
     2180     0.000     0.000     0.000     0.000     0.000        0     0.000
     2181     0.000     0.000     0.000     0.000     0.000        0     0.000
     2182     0.000     0.000     0.000     0.000     0.000        0     0.000
     2183     0.000     0.000     0.000     0.000     0.000        0     0.000
     2184     0.000     0.000     0.000     0.000     0.000        0     0.000
     2185     0.000     0.000     0.000     0.000     0.000        0     0.000
     2186     0.000     0.000     0.000     0.000     0.000        0     0.000
     2187     0.000     0.000     0.000     0.000     0.000        0     0.000
     2188     0.000     0.000     0.000     0.000     0.000        0     0.000
     2189     0.000     0.000     0.000     0.000     0.000        0     0.000
     2190     0.000     0.000     0.000     0.000     0.000        0     0.000
     2191     0.000     0.000     0.000     0.000     0.000        0     0.000
     2192     0.000     0.000     0.000     0.000     0.000        0     0.000
     2193     0.000     0.000     0.000     0.000     0.000        0     0.000
     2194     0.000     0.000     0.000     0.000     0.000        0     0.000
     2195     0.000     0.000     0.000     0.000     0.000        0     0.000
     2196     0.000     0.000     0.000     0.000     0.000        0     0.000
     2197     0.000     0.000     0.000     0.000     0.000        0     0.000
     2198     0.000     0.000     0.000     0.000     0.000        0     0.000
     2199     0.000     0.000     0.000     0.000     0.000        0     0.000
     2200     0.110     0.111     0.345     1.657     0.734    20666     0.021
     2201     0.107     0.232     0.346     1.671     0.756    83014     0.010
     2202     0.107     0.377     0.345     1.673     0.760   118915     0.009
     2203     0.107     0.521     0.347     1.676     0.763   113582     0.009
     2204     0.107     0.669     0.347     1.677     0.763    76918     0.011
     2205     0.107     0.819     0.347     1.679     0.765    47173     0.014
     2206     0.106     0.968     0.347     1.681     0.768    27767     0.018
     2207     0.106     1.116     0.348     1.684     0.772    14022     0.025
     2208     0.106     1.263     0.350     1.686     0.773     5935     0.039
     2209     0.105     1.410     0.353     1.682     0.775     1910     0.068
     2210     0.149     0.102     0.347     1.729     0.567    84484     0.010
     2211     0.149     0.227     0.347     1.733     0.572   198795     0.007
     2212     0.147     0.375     0.346     1.736     0.579   221566     0.006
     2213     0.147     0.520     0.347     1.740     0.583   187655     0.007
     2214     0.146     0.668     0.348     1.744     0.587   117070     0.009
     2215     0.145     0.817     0.347     1.747     0.590    65392     0.012
     2216     0.144     0.966     0.348     1.753     0.596    33239     0.016
     2217     0.142     1.112     0.350     1.769     0.610    13831     0.025
     2218     0.135     1.256     0.354     1.793     0.645     4016     0.047
     2219     0.129     1.398     0.360     1.849     0.694      662     0.116
     2220     0.209     0.103     0.347     1.732     0.405    62009     0.012
     2221     0.209     0.226     0.349     1.733     0.404   155498     0.008
     2222     0.209     0.374     0.348     1.733     0.405   148346     0.008
     2223     0.208     0.519     0.349     1.736     0.407   113069     0.009
     2224     0.208     0.668     0.348     1.738     0.408    66653     0.012
     2225     0.206     0.812     0.348     1.749     0.414    32618     0.017
     2226     0.197     0.951     0.351     1.804     0.445     7444     0.035
     2227     0.188     1.086     0.358     1.904     0.491      570     0.125
     2228     0.000     0.000     0.000     0.000     0.000        0     0.000
     2229     0.000     0.000     0.000     0.000     0.000        0     0.000
     2230     0.269     0.100     0.347     1.733     0.313    53787     0.013
     2231     0.268     0.227     0.349     1.738     0.315   132015     0.008
     2232     0.268     0.372     0.348     1.740     0.316   116300     0.009
     2233     0.267     0.517     0.348     1.747     0.318    74310     0.011
     2234     0.263     0.660     0.347     1.776     0.328    31888     0.017
     2235     0.252     0.790     0.352     1.869     0.359     4445     0.045
     2236     0.243     0.908     0.372     1.968     0.393       15     0.770
     2237     0.000     0.000     0.000     0.000     0.000        0     0.000
     2238     0.000     0.000     0.000     0.000     0.000        0     0.000
     2239     0.000     0.000     0.000     0.000     0.000        0     0.000
     2240     0.324     0.097     0.346     1.772     0.265    29635     0.017
     2241     0.324     0.227     0.348     1.781     0.267    66110     0.012
     2242     0.324     0.370     0.347     1.777     0.266    54154     0.013
     2243     0.321     0.508     0.348     1.798     0.272    26641     0.018
     2244     0.311     0.632     0.351     1.902     0.297     2347     0.062
     2245     0.000     0.000     0.000     0.000     0.000        0     0.000
     2246     0.000     0.000     0.000     0.000     0.000        0     0.000
     2247     0.000     0.000     0.000     0.000     0.000        0     0.000
     2248     0.000     0.000     0.000     0.000     0.000        0     0.000
     2249     0.000     0.000     0.000     0.000     0.000        0     0.000
     2250     0.370     0.096     0.345     1.906     0.249     2831     0.056
     2251     0.371     0.226     0.347     1.908     0.250     6190     0.038
     2252     0.371     0.371     0.346     1.907     0.249     5249     0.041
     2253     0.369     0.480     0.347     1.924     0.253     1356     0.081
